t,z,authority_ratio,turns,release,valve,afilt,bhat,vz,state,itki,safety,thrust
8.27,2.94584269582,0.838396144102,2.9763862134,1,1,-1.67768308373,8.51860914967,-0.943222494801,7,1,0,216.905653514
8.28,2.93631448145,0.836369681159,2.9763862134,1,1,-1.69730182761,8.49825134373,-0.962451668624,7,1,0,216.384534422
8.29,2.92659302806,0.834348789805,2.9763862134,1,1,-1.71686601441,8.47793296484,-0.981870210251,7,1,0,215.864887276
8.3,2.91667644466,0.832333467219,2.9763862134,1,1,-1.73637573048,8.4576547659,-1.0014775849,7,1,0,215.346707333
8.31,2.90656284556,0.830323709375,2.9763862134,1,1,-1.75583106901,8.43741745749,-1.02127325952,7,1,0,214.829989868
8.32,2.89625035044,0.828319511146,2.9763862134,1,1,-1.77523212949,8.41722170968,-1.04125670277,7,1,0,214.314730172
8.33,2.88573708426,0.826320866396,2.9763862134,1,1,-1.79457901713,8.3970681538,-1.06142738502,7,1,0,213.800923555
8.34,2.87502117726,0.824327768067,2.9763862134,1,1,-1.81387184235,8.37695738408,-1.08178477835,7,1,0,213.288565342
8.35,2.86410076497,0.822340208255,2.9763862134,1,1,-1.83311072031,8.35688995926,-1.10232835652,7,1,0,212.777650876
8.36,2.85297398817,0.820358178287,2.9763862134,1,1,-1.85229577051,8.33686640418,-1.123057595,7,1,0,212.268175517
8.37,2.84163899286,0.818381668784,2.9763862134,1,1,-1.87142711637,8.31688721129,-1.14397197093,7,1,0,211.76013464
8.38,2.83009393028,0.816410669724,2.9763862134,1,1,-1.89050488487,8.29695284202,-1.16507096316,7,1,0,211.253523639
8.39,2.81833695687,0.8144451705,2.9763862134,1,1,-1.90952920621,8.27706372825,-1.18635405217,7,1,0,210.748337924
8.4,2.80636623425,0.812485159967,2.9763862134,1,1,-1.92850021352,8.2572202736,-1.20782072015,7,1,0,210.24457292
8.41,2.79417992921,0.810530626496,2.9763862134,1,1,-1.94741804258,8.23742285471,-1.22947045092,7,1,0,209.742224071
8.42,2.7817762137,0.808581558013,2.9763862134,1,1,-1.96628283154,8.21767182249,-1.25130272996,7,1,0,209.241286836
8.43,2.76915326479,0.806637942043,2.9763862134,1,1,-1.9850947207,8.19796750329,-1.27331704442,7,1,0,208.741756689
8.44,2.7563092647,0.804699765745,2.9763862134,1,1,-2.00385385227,8.17831020001,-1.29551288308,7,1,0,208.243629124
8.45,2.74324240073,0.802767015946,2.9763862134,1,1,-2.02256037021,8.15870019322,-1.31788973634,7,1,0,207.746899649
8.46,2.72995086528,0.800839679173,2.9763862134,1,1,-2.04121441998,8.1391377422,-1.34044709627,7,1,0,207.251563786
8.47,2.7164328558,0.798917741684,2.9763862134,1,1,-2.05981614845,8.11962308589,-1.36318445652,7,1,0,206.757617078
8.48,2.70268657484,0.797001189489,2.9763862134,1,1,-2.07836570367,8.10015644389,-1.38610131241,7,1,0,206.26505508
8.49,2.68871022993,0.795090008382,2.9763862134,1,1,-2.09686323476,8.08073801739,-1.40919716084,7,1,0,205.773873365
8.5,2.67450203367,0.793184183955,2.9763862134,1,1,-2.1153088918,8.06136798996,-1.43247150031,7,1,0,205.284067522
8.51,2.66006020366,0.791283701627,2.9763862134,1,1,-2.13370282566,8.04204652851,-1.45592383096,7,1,0,204.795633154
8.52,2.64538296245,0.789388546656,2.9763862134,1,1,-2.15204518793,8.02277378396,-1.4795536545,7,1,0,204.308565882
8.53,2.63046853763,0.78749870416,2.9763862134,1,1,-2.17033613078,8.00354989212,-1.50336047424,7,1,0,203.822861341
8.54,2.61531516169,0.785614159135,2.9763862134,1,1,-2.18857580692,7.98437497435,-1.52734379506,7,1,0,203.338515182
8.55,2.5999210721,0.783734896462,2.9763862134,1,1,-2.20676436945,7.96524913829,-1.55150312345,7,1,0,202.855523073
8.56,2.58428451125,0.781860900929,2.9763862134,1,1,-2.22490197183,7.94617247852,-1.57583796744,7,1,0,202.373880697
8.57,2.56840372642,0.77999215724,2.9763862134,1,1,-2.24298876778,7.92714507722,-1.60034783665,7,1,0,201.893583751
8.58,2.55227696982,0.778128650026,2.9763862134,1,1,-2.26102491125,7.90816700474,-1.62503224226,7,1,0,201.414627949
8.59,2.53590249851,0.776270363853,2.9763862134,1,1,-2.27901055629,7.88923832021,-1.64989069701,7,1,0,200.93700902
8.6,2.51927857444,0.774417283239,2.9763862134,1,1,-2.29694585706,7.8703590721,-1.67492271517,7,1,0,200.460722707
8.61,2.50240346439,0.772569392655,2.9763862134,1,1,-2.31483096776,7.85152929875,-1.70012781257,7,1,0,199.985764771
8.62,2.48527543999,0.770726676538,2.9763862134,1,1,-2.33266604257,7.83274902887,-1.7255055066,7,1,0,199.512130985
8.63,2.46789277767,0.768889119295,2.9763862134,1,1,-2.35045123561,7.81401828201,-1.75105531616,7,1,0,199.03981714
8.64,2.45025375868,0.767056705314,2.9763862134,1,1,-2.36818670091,7.79533706906,-1.77677676168,7,1,0,198.56881904
8.65,2.43235666906,0.765229418965,2.9763862134,1,1,-2.38587259238,7.77670539266,-1.80266936512,7,1,0,198.099132505
8.66,2.4141997996,0.763407244612,2.9763862134,1,1,-2.40350906374,7.75812324762,-1.82873264996,7,1,0,197.630753369
8.67,2.39578144587,0.761590166611,2.9763862134,1,1,-2.42109626854,7.73959062135,-1.8549661412,7,1,0,197.163677482
8.68,2.37709990817,0.759778169323,2.9763862134,1,1,-2.4386343601,7.72110749421,-1.88136936533,7,1,0,196.697900711
8.69,2.35815349154,0.75797123711,2.9763862134,1,1,-2.4561234915,7.70267383988,-1.90794185036,7,1,0,196.233418925
8.7,2.33894050572,0.756169354345,2.9763862134,1,1,-2.47356381552,7.68428962572,-1.93468312578,7,1,0,195.770228037
8.71,2.31945926515,0.754372505415,2.9763862134,1,1,-2.49095548468,7.66595481311,-1.96159272258,7,1,0,195.308323927
8.72,2.29970808895,0.75258067472,2.9763862134,1,1,-2.50829865119,7.64766935772,-1.98867017324,7,1,0,194.847702571
8.73,2.27968530093,0.750793846683,2.9763862134,1,1,-2.5255934669,7.62943320986,-2.01591501171,7,1,0,194.388359836
8.74,2.25938922953,0.749012005748,2.9763862134,1,1,-2.54284008336,7.61124631475,-2.04332677344,7,1,0,193.930291673
8.75,2.23881820782,0.747235136381,2.9763862134,1,1,-2.56003865173,7.59310861277,-2.07090499532,7,1,0,193.473494228
8.76,2.21797057353,0.745463223078,2.9763862134,1,1,-2.57718932283,7.57502003976,-2.09864921572,7,1,0,193.017962831
8.77,2.19684466895,0.743696250368,2.9763862134,1,1,-2.59429224685,7.55698052723,-2.12655897445,7,1,0,192.563695791
8.78,2.17543884102,0.741934202795,2.9763862134,1,1,-2.61134757457,7.5389900026,-2.15463381289,7,1,0,192.110680791
8.79,2.15375144121,0.740177064951,2.9763862134,1,1,-2.62835545505,7.52104838945,-2.18287327369,7,1,0,191.658932002
8.8,2.13178082559,0.73842482148,2.9763862134,1,1,-2.6453160363,7.50315560778,-2.2112769009,7,1,0,191.208424274
8.81,2.10952535476,0.736677457027,2.9763862134,1,1,-2.66222946908,7.48531157405,-2.23984424036,7,1,0,190.759166886
8.82,2.08698339386,0.734934956288,2.9763862134,1,1,-2.67909590092,7.46751620153,-2.26857483903,7,1,0,190.311151593
8.83,2.06415331257,0.733197304,2.9763862134,1,1,-2.69591547975,7.4497694004,-2.29746824539,7,1,0,189.864375131
8.84,2.04103348506,0.73146448494,2.9763862134,1,1,-2.71268835305,7.43207107799,-2.32652400935,7,1,0,189.418833586
8.85,2.01762228999,0.729736483925,2.9763862134,1,1,-2.72941466785,7.41442113889,-2.35574168223,7,1,0,188.97452306
8.86,1.99391811052,0.728013285813,2.9763862134,1,1,-2.74609457073,7.39681948513,-2.38512081677,7,1,0,188.531439674
8.87,1.96991933425,0.726294875506,2.9763862134,1,1,-2.76272820782,7.37926601632,-2.41466096712,7,1,0,188.089579563
8.88,1.94562435326,0.724581237948,2.9763862134,1,1,-2.77931572477,7.36176062984,-2.44436168881,7,1,0,187.648938875
8.89,1.92103156405,0.722872358129,2.9763862134,1,1,-2.7958572668,7.34430322091,-2.47422253882,7,1,0,187.209513772
8.9,1.89613936753,0.721168221083,2.9763862134,1,1,-2.81235297865,7.32689368275,-2.50424307546,7,1,0,186.77130043
8.91,1.87094616906,0.719468811886,2.9763862134,1,1,-2.82880300459,7.30953190671,-2.53442285849,7,1,0,186.33429504
8.92,1.84545037836,0.717774115665,2.9763862134,1,1,-2.84520748843,7.29221778238,-2.56476144902,7,1,0,185.898493802
8.93,1.81965040954,0.716084117589,2.9763862134,1,1,-2.86156657351,7.27495119771,-2.59525840954,7,1,0,185.463892935
8.94,1.79354468109,0.714398802874,2.9763862134,1,1,-2.87788040269,7.2577320391,-2.62591330392,7,1,0,185.030488667
8.95,1.76713161584,0.712718156784,2.9763862134,1,1,-2.89414911837,7.24056019149,-2.65672569741,7,1,0,184.598277242
8.96,1.74040964097,0.71104216463,2.9763862134,1,1,-2.91037286246,7.22343553851,-2.6876951566,7,1,0,184.167254915
8.97,1.71337718799,0.709370811768,2.9763862134,1,1,-2.92655177641,7.20635796251,-2.71882124947,7,1,0,183.737417957
8.98,1.6860326927,0.707704083604,2.9763862134,1,1,-2.9426860012,7.18932734468,-2.75010354533,7,1,0,183.30876265
8.99,1.65837459524,0.706041965591,2.9763862134,1,1,-2.95877567731,7.17234356513,-2.78154161486,7,1,0,182.881285289
9,1.63040134,0.704384443229,2.9763862134,1,1,-2.97482094478,7.15540650295,-2.81313503007,7,1,0,182.454982183
